Block,Street,lat,lon
400,W 42ND AVE,49.23284977919072,-123.12326058130559
300,W 42ND AVE,49.23284977919072,-123.12326058130559
1100,E 19TH AVE,49.25318969577162,-123.04570269440835
1500,E 22ND AVE,49.250606525513945,-123.038916243761
300,SKEENA ST,49.2745255565842,-123.02840066858404
600,MCLEAN DRIVE,49.27584241126285,-123.07444871076514
900,GEORGE ST,49.27635019942023,-123.0800001473387
5000,COMMERCIAL ST,49.23924248675055,-123.06854388484463
1200,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
1200,HARO ST,49.28794214986822,-123.13212207846966
3700,LAUREL ST,49.24989484740089,-123.12469369334647
3300,MACDONALD ST,49.27127822009398,-123.16821201510902
3300,W 4TH AVE,49.268372708414766,-123.16802979988441
600,E 7TH AVE,49.264326777945506,-123.08808173629431
1900,E HASTINGS ST,49.281125450000005,-123.0235139
6100,EAST BLVD,49.23665943364037,-123.1549507860067
400,MAIN ST,49.2811147,-123.09921352763956
0,E 50TH AVE,49.224537804041546,-123.09227203069273
4500,MAIN ST,49.264741967509515,-123.1009572308099
8200,MAIN ST,49.264741967509515,-123.1009572308099
300,W 63RD AVE,49.214151474279575,-123.14988569776027
3500,W 30TH AVE,49.244330682461296,-123.11886487312458
1800,E 50TH AVE,49.224537804041546,-123.09227203069273
6900,LANCASTER ST,49.22168690283442,-123.04276064650132
5900,ALBERTA ST,49.22466096360293,-123.1130356940569
700,E BROADWAY,49.262535856467814,-123.08996222928953
0,E 30TH AVE,49.240258408677185,-123.05749008131771
3400,CAROLINA ST,49.26528011809774,-123.09102024702057
800,W KENT AVE S,49.20326776179285,-123.12894036752758
1800,E BROADWAY,49.262535856467814,-123.08996222928953
4100,W 4TH AVE,49.268372708414766,-123.16802979988441
600,INDUSTRIAL AVE,49.2687510042113,-123.09136793552487
700,E 11TH AVE,49.26061466197664,-123.08822625059318
5000,OAK ST,49.26495006006897,-123.12654574185166
600,SE MARINE DRIVE,49.21101899615082,-123.0791664987635
0,W 13TH AVE,49.260974766827346,-123.2006672182947
5400,ALBERTA ST,49.22466096360293,-123.1130356940569
6100,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
2400,W 39TH AVE,49.235554926683946,-123.12044643681361
1400,E 31ST AVE,49.24279520745592,-123.06400557622506
1200,STOVOLD LANE,49.28483576080266,-123.12842043127576
8100,ADERA ST,49.23346638376683,-123.14336745389701
8600,RIVER DISTRICT CROSSING,49.20592733386852,-123.03106568734877
0,W 26TH AVE,49.2480867009898,-123.12358009918596
700,SLOCAN ST,49.265755236429555,-123.0495334
2500,E GEORGIA ST,49.2784661,-123.0235409
2500,WAVERLEY AVE,49.22693484203493,-123.05690272849698
800,E 20TH AVE,49.2525707807991,-123.07417675463365
6200,BALACLAVA ST,49.25874044131221,-123.17418700135971
2100,W 46TH AVE,49.229625570310134,-123.13738316312893
8300,CARTIER ST,49.224954804691414,-123.13753440183334
3100,E 7TH AVE,49.264326777945506,-123.08808173629431
400,E 57TH AVE,49.21805828105675,-123.0715921609521
500,KINGSWAY,49.2578763,-123.0936795
1400,E 10TH AVE,49.26158087156491,-123.09514400292088
4200,ONTARIO ST,49.24747198861629,-123.10505632911918
2800,W 8TH AVE,49.26445433343878,-123.1349402207505
2100,W 37TH AVE,49.23731905788833,-123.11888712259989
2500,HEMLOCK ST,49.264674352316796,-123.13607219335802
3100,CYPRESS ST,49.27115653749774,-123.14784700331332
700,E 28TH AVE,49.24504725404995,-123.06896412572789
4500,CLANCY LORANGER WAY,49.2431674124335,-123.10882145766405
3600,FOSTER AVE,49.23402505313229,-123.02957485058202
5100,JOYCE ST,49.23763441838736,-123.03241395253181
3500,FRASER ST,49.26197907672559,-123.08913300412429
300,E 64TH AVE,49.2119322077673,-123.06905701336096
1500,NOOTKA ST,49.249872602262215,-123.04161763669224
1700,COTTON DRIVE,49.274645205590446,-123.07155586556495
1200,WOODLAND DRIVE,49.273877,-123.073223
900,E 47TH AVE,49.22756806264971,-123.05247207317724
2000,E 44TH AVE,49.230143914748496,-123.09395844110165
100,GARDEN DRIVE,49.25748097494034,-123.05824987898282
400,N NANAIMO ST,49.278484965548074,-123.05658138859958
4300,YUKON ST,49.265012373996754,-123.11284932674448
1900,ROSEMARY BROWN LANE,49.28815141912881,-123.13137240064738
4200,WATSON ST,49.24664270089146,-123.10053154189804
1300,E 45TH AVE,49.22934948079243,-123.10017620047115
0,E 23RD AVE,49.25023043665837,-123.09767896981026
5900,ANGUS DRIVE,49.252846183252984,-123.14476473698798
3800,MACKENZIE ST,49.256604711107805,-123.17009773965682
3400,MACKENZIE ST,49.256604711107805,-123.17009773965682
1700,TRIMBLE ST,49.26466468174122,-123.2060496362257
2900,ALDER ST,49.259951199730736,-123.13150509283193
4300,YEW ST,49.25062300600435,-123.1558043313721
2000,W 30TH AVE,49.244330682461296,-123.11886487312458
2100,W 20TH AVE,49.2546892640869,-123.18756575484858
2300,COLLINGWOOD ST,49.26599494672039,-123.18180200605994
1300,W 37TH AVE,49.23731905788833,-123.11888712259989
1000,W 37TH AVE,49.23731905788833,-123.11888712259989
1500,W 47TH AVE,49.228769589631916,-123.13928424113324
6900,CYPRESS ST,49.27115653749774,-123.14784700331332
2500,CAROLINA ST,49.26528011809774,-123.09102024702057
1000,W 51ST AVE,49.2249072667946,-123.13546500126908
2300,W 19TH AVE,49.25422770318468,-123.11607896297912
2800,BALSAM ST,49.2661034239486,-123.15996904634517
900,E BROADWAY,49.262535856467814,-123.08996222928953
4100,NANAIMO ST,49.278484965548074,-123.05658138859958
300,E KING EDWARD AVE,49.24853956064168,-123.08414099818646
1500,JEPSON-YOUNG LANE,49.283880726855514,-123.13336763911242
1700,HENSHAW LANE,49.29039418221794,-123.14128684059123
2800,SPRUCE ST,49.262913132680694,-123.12901615315035
5500,VANNESS AVE,49.24946702682313,-123.05912689558787
2400,NOOTKA ST,49.249872602262215,-123.04161763669224
5800,MAPLE ST,49.2628550469776,-123.15056822932132
200,DAVIE ST,49.27359439420446,-123.12061726969179
2100,LILLOOET ST,49.27533776610352,-123.0388956643526
5000,JOYCE ST,49.23763441838736,-123.03241395253181
2500,WILLOW ST,49.23517238349831,-123.12383362819509
1000,ROSEMARY BROWN LANE,49.28815141912881,-123.13137240064738
1600,W BROADWAY,49.263649475047416,-123.1389344042681
5600,STAMFORD ST,49.23358037861804,-123.03136786081511
1900,TRUTCH ST,49.265902007961024,-123.17585447272221
300,E 14TH AVE,49.257804432505125,-123.07661155447381
1800,QUEBEC ST,49.271086992086865,-123.10239064507557
6100,OAK ST,49.26495006006897,-123.12654574185166
2100,BRUNSWICK ST,49.26619140806924,-123.09688960429996
900,LAGOON DRIVE,49.29322935475691,-123.14015245744868
400,NELSON ST,49.28663422573088,-123.13439612729385
400,NATIONAL AVE,49.27471945575387,-123.09809105537343
400,E HASTINGS ST,49.281125450000005,-123.0235139
0,E BROADWAY,49.262535856467814,-123.08996222928953
3500,W 11TH AVE,49.26278126382685,-123.20060620052341
1400,W 67TH AVE,49.21066842867243,-123.12612979887705
200,W 63RD AVE,49.214151474279575,-123.14988569776027
6200,SOPHIA ST,49.230699287575305,-123.09946196289492
2000,CORNWALL AVE,49.272527866758566,-123.15140247306292
1400,W 41ST AVE,49.2334763157178,-123.11285640861217
2300,E 49TH AVE,49.2250469273952,-123.05927604991112
900,RUPERT ST,49.269763649124016,-123.03356069854786
1700,E 47TH AVE,49.22756806264971,-123.05247207317724
800,W PENDER ST,49.2853076,-123.11650427307693
1600,TRAFALGAR ST,49.249591450185505,-123.16534468097971
2500,W 6TH AVE,49.266263496690875,-123.14330665670455
2700,W 19TH AVE,49.25422770318468,-123.11607896297912
700,W 61ST AVE,49.21606009783829,-123.15193479616242
2600,W 22ND AVE,49.25266139313618,-123.15720660091159
2100,W 59TH AVE,49.216992636911456,-123.121264903449
5600,TYNE ST,49.22238349386923,-123.03233289031412
4500,W 9TH AVE,49.26470383044751,-123.20821997119768
300,KINGSWAY,49.2332549,-123.034794
3000,SPRUCE ST,49.262913132680694,-123.12901615315035
5400,KNIGHT ST,49.254702312434496,-123.075899184709
5200,VANNESS AVE,49.24946702682313,-123.05912689558787
2600,E 48TH AVE,49.226267015725846,-123.06241843206102
8300,SW MARINE DRIVE,49.207243764489434,-123.12418479819577
800,E 7TH AVE,49.264326777945506,-123.08808173629431
2200,TEMPLETON DRIVE,49.25859697265916,-123.0601634914135
1800,TEMPLETON DRIVE,49.25859697265916,-123.0601634914135
4500,EARLES ST,49.23734796451669,-123.04885686011947
700,E 15TH AVE,49.2568325360398,-123.06761032987232
700,E 15TH AVE,49.2568325360398,-123.06761032987232
3100,E 53RD AVE,49.221797459285646,-123.0925389202363
4500,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
800,E 47TH AVE,49.22756806264971,-123.05247207317724
7000,INVERNESS ST,49.23284515702166,-123.07980512058893
0,E 51ST AVE,49.22290135894346,-123.0389354363479
2200,WAVERLEY AVE,49.22693484203493,-123.05690272849698
3200,E 45TH AVE,49.22934948079243,-123.10017620047115
3100,PIERVIEW CRESCENT,49.20727818507945,-123.03937894148297
3200,PIERVIEW CRESCENT,49.20727818507945,-123.03937894148297
2200,E 54TH AVE,49.22056695901205,-123.08561643591466
600,E 10TH AVE,49.26158087156491,-123.09514400292088
3500,QUEBEC ST,49.271086992086865,-123.10239064507557
2400,E 10TH AVE,49.26158087156491,-123.09514400292088
2500,GARDEN DRIVE,49.25748097494034,-123.05824987898282
1400,E 20TH AVE,49.2525707807991,-123.07417675463365
3200,CLARK DRIVE,49.28202302348328,-123.0770833260843
500,E 28TH AVE,49.24504725404995,-123.06896412572789
1100,W 13TH AVE,49.260974766827346,-123.2006672182947
1400,WYLIE ST,49.26802353948193,-123.11365297117145
1400,COTTON DRIVE,49.274645205590446,-123.07155586556495
2600,COLUMBIA ST,49.26324444369478,-123.10946385027341
0,KINGSWAY,49.241372639934724,-123.05686279086896
1900,E 41ST AVE,49.23264245809472,-123.07408125728466
5500,JOYCE ST,49.23763441838736,-123.03241395253181
1600,E 34TH AVE,49.2389395884453,-123.06414067019008
7000,CULLODEN ST,49.2385612246696,-123.07906303049477
500,W 65TH AVE,49.212284852195445,-123.1419589927563
200,E 57TH AVE,49.21805828105675,-123.0715921609521
0,E 63RD AVE,49.2132204839102,-123.09449239792406
3700,INVERNESS ST,49.23284515702166,-123.07980512058893
3200,FRASER ST,49.26197907672559,-123.08913300412429
500,E 22ND AVE,49.250606525513945,-123.038916243761
6400,WEST BLVD,49.218698991871406,-123.1500179489041
600,W 39TH AVE,49.235554926683946,-123.12044643681361
200,E 19TH AVE,49.25318969577162,-123.04570269440835
3300,MAIN ST,49.264741967509515,-123.1009572308099
1400,CHARLES ST,49.27316304134922,-123.0789221961938
1600,W 11TH AVE,49.26278126382685,-123.20060620052341
3600,W 39TH AVE,49.235554926683946,-123.12044643681361
800,MCLEAN DRIVE,49.277356499999996,-123.07392253438739
1000,UNION ST,49.277401843691074,-123.08494373016588
300,HOMER ST,49.27373329017452,-123.12554583128659
1500,WESTERN ST,49.2709400010906,-123.09987967209442
1000,BROUGHTON ST,49.287241625731355,-123.13097537031018
4700,LITTLE ST,49.242154360047834,-123.06402610148514
2300,W 6TH AVE,49.266263496690875,-123.14330665670455
1300,W GEORGIA ST,49.2784661,-123.0235409
2000,W 7TH AVE,49.264726471922174,-123.10786395058216
1400,BALSAM ST,49.2661034239486,-123.15996904634517
2000,COLUMBIA ST,49.26324444369478,-123.10946385027341
1400,COMOX ST,49.2825789439808,-123.13029140733785
6100,W 45TH AVE,49.23098364667928,-123.16883587026294
2600,ALEXANDER ST,49.284078819708526,-123.09828543289301
300,W 10TH AVE,49.26298122342149,-123.16007935506033
2700,MANITOBA ST,49.26699403571597,-123.10667013142847
3500,KINGSWAY,49.241372639934724,-123.05686279086896
1200,SE MARINE DRIVE,49.21101899615082,-123.0791664987635
900,E 63RD AVE,49.2132204839102,-123.09449239792406
1900,E 11TH AVE,49.26061466197664,-123.08822625059318
1300,W 4TH AVE,49.268372708414766,-123.16802979988441
2100,COMMERCIAL DRIVE,49.25649399485546,-123.06985350204602
1700,E 3RD AVE,49.26825564291384,-123.10272375540484
4900,SLOCAN ST,49.265755236429555,-123.0495334
200,E 14TH AVE,49.257804432505125,-123.07661155447381
4300,RUPERT ST,49.269763649124016,-123.03356069854786
1600,W 14TH AVE,49.2587254,-123.1420354060329
2400,GLEN DRIVE,49.278995991641985,-123.08134034625425
2400,E 11TH AVE,49.26061466197664,-123.08822625059318
400,W 29TH AVE,49.24611588946404,-123.1694992041718
100,W 7TH AVE,49.264726471922174,-123.10786395058216
600,WOODLAND DRIVE,49.25616149370262,-123.07430357621334
400,MCLEAN DRIVE,49.27584241126285,-123.07444871076514
100,PRINCESS AVE,49.28257228166562,-123.09143458953567
1000,MAIN ST,49.264741967509515,-123.1009572308099
600,TERMINAL AVE,49.27073458819933,-123.08729040398126
2000,STOVOLD LANE,49.28483576080266,-123.12842043127576
5700,EAST BLVD,49.23665943364037,-123.1549507860067
1100,JERVIS ST,49.28346845,-123.13321911582713
4200,NW MARINE DRIVE,49.2748108536942,-123.20624349335134
1600,HIGHBURY ST,49.270455650428815,-123.18757916237124
2300,QUEBEC ST,49.271086992086865,-123.10239064507557
4000,WALLACE ST,49.26037759984131,-123.1909952552061
4200,W 8TH AVE,49.26445433343878,-123.1349402207505
3500,TUPPER ST,49.25284784586101,-123.11605897711374
2800,YUKON ST,49.265012373996754,-123.11284932674448
400,W 14TH AVE,49.25867062193298,-123.12341669858058
2600,WATERLOO ST,49.265760667015314,-123.17980962104767
5700,MAPLE ST,49.2628550469776,-123.15056822932132
3200,ROSEMONT DRIVE,49.21652851401071,-123.04531604011207
1400,E 18TH AVE,49.254373010058615,-123.07397280692177
4300,WINDERMERE ST,49.27045556195373,-123.0364291016825
8200,OAK ST,49.26495006006897,-123.12654574185166
1100,E 22ND AVE,49.250606525513945,-123.038916243761
2600,SKEENA ST,49.2745255565842,-123.02840066858404
3400,BENTALL ST,49.25933333805233,-123.03201131642581
1700,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
2300,E 27TH AVE,49.246753743667234,-123.06394239970822
5800,LINCOLN ST,49.23071376390526,-123.02646954025455
100,E 27TH AVE,49.246753743667234,-123.06394239970822
3700,W 30TH AVE,49.244330682461296,-123.11886487312458
700,W 22ND AVE,49.25266139313618,-123.15720660091159
7600,FRENCH ST,49.21280032498826,-123.13907321587
2100,QUALICUM DRIVE,49.21239732622944,-123.06245838221177
4400,BEATRICE ST,49.24287059141085,-123.06661998245919
900,E 13TH AVE,49.258734860130964,-123.07954455460225
100,E 18TH AVE,49.254373010058615,-123.07397280692177
3000,E 3RD AVE,49.26825564291384,-123.10272375540484
3400,OXFORD ST,49.28569113094467,-123.05030859511488
5800,OLYMPIC ST,49.23435360092994,-123.18967804379744
1000,E 16TH AVE,49.25626249883069,-123.06695746156976
5400,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
1400,PACIFIC BLVD,49.273492251728335,-123.12367410015517
800,W 26TH AVE,49.2480867009898,-123.12358009918596
5900,TISDALL ST,49.22267027369213,-123.1207582217214
6500,KNIGHT ST,49.254702312434496,-123.075899184709
3000,E 19TH AVE,49.25318969577162,-123.04570269440835
1700,E 34TH AVE,49.2389395884453,-123.06414067019008
2200,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
400,E 59TH AVE,49.216273296806385,-123.07093496494976
5700,BERKELEY ST,49.23112626965347,-123.05789419463237
1300,BROUGHTON ST,49.287241625731355,-123.13097537031018
3500,NAPIER ST,49.274978787421794,-123.05172873714271
400,W 45TH AVE,49.23098364667928,-123.16883587026294
3900,NW MARINE DRIVE,49.2748108536942,-123.20624349335134
2300,VINE ST,49.23984419596111,-123.15974756312896
1100,E HASTINGS ST,49.281125450000005,-123.0235139
500,ATLANTIC ST,49.27576208515943,-123.09154735872845
300,WEBBER AVE,49.248185767325,-123.09856349987483
3800,CAROLINA ST,49.26528011809774,-123.09102024702057
900,W 64TH AVE,49.21328707759695,-123.149469435529
1100,RAYMUR AVE,49.277098086044454,-123.08258643871731
5300,CECIL ST,49.23595137712137,-123.03560172232613
200,E 22ND AVE,49.250606525513945,-123.038916243761
1500,COTTON DRIVE,49.274645205590446,-123.07155586556495
3200,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
400,PRINCESS AVE,49.28257228166562,-123.09143458953567
3200,RIVERWALK AVE,49.20593601142029,-123.04061321519377
1300,WOODLAND DRIVE,49.25616149370262,-123.07430357621334
600,W 31ST AVE,49.24323282224756,-123.11920046582317
3400,W 8TH AVE,49.26445433343878,-123.1349402207505
2100,W 8TH AVE,49.26445433343878,-123.1349402207505
3300,W 42ND AVE,49.23284977919072,-123.12326058130559
3500,W 13TH AVE,49.260974766827346,-123.2006672182947
8400,OSLER ST,49.21470069521733,-123.13142811044982
4200,MILLER ST,49.247919365724584,-123.06860203199068
700,E 23RD AVE,49.25023043665837,-123.09767896981026
5800,ALBERTA ST,49.22466096360293,-123.1130356940569
4100,ONTARIO ST,49.24747198861629,-123.10505632911918
2400,GALT ST,49.241968313295565,-123.05588779117831
600,ATLANTIC ST,49.27576208515943,-123.09154735872845
1700,E 37TH AVE,49.23683964782892,-123.07529558315449
1900,E 39TH AVE,49.23490432185247,-123.06048462000629
1000,W 49TH AVE,49.22713793248659,-123.15341155736996
300,W 49TH AVE,49.22713793248659,-123.15341155736996
5700,COLLINGWOOD ST,49.26599494672039,-123.18180200605994
2100,FIR ST,49.26508537593947,-123.14080772960756
3100,ARBUTUS ST,49.26460696437234,-123.15291600265175
200,MIDLOTHIAN AVE,49.24446599417108,-123.11080132771585
2000,E 2ND AVE,49.268471354173876,-123.01900681315158
2000,W 14TH AVE,49.25867062193298,-123.12341669858058
400,W PENDER ST,49.2802225,-123.02352404999999
1000,NELSON ST,49.28663422573088,-123.13439612729385
5600,BALSAM ST,49.2661034239486,-123.15996904634517
5400,YUKON ST,49.265012373996754,-123.11284932674448
2800,ALBERTA ST,49.22466096360293,-123.1130356940569
3500,LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
1900,W 1ST AVE,49.27047035,-123.14806635832186
3600,FRANKLIN ST,49.28230491145681,-123.08022185053078
0,E 7TH AVE,49.264326777945506,-123.08808173629431
300,DUNSMUIR ST,49.28281542265042,-123.11520663229886
100,E 29TH AVE,49.244623510584034,-123.05435529699095
2600,ETON ST,49.287522140847535,-123.05923182574328
2400,SLOCAN ST,49.265755236429555,-123.0495334
2100,E 7TH AVE,49.264326777945506,-123.08808173629431
6300,COMMERCIAL ST,49.23924248675055,-123.06854388484463
6500,LANARK ST,49.22625612322476,-123.07588162310206
3700,YUKON ST,49.265012373996754,-123.11284932674448
2100,MAIN ST,49.264741967509515,-123.1009572308099
1400,VENABLES ST,49.27666530364468,-123.06553965847878
5900,ST MARGARETS ST,49.23112190005093,-123.05655808093286
2500,ASH ST,49.234556833243914,-123.11784027039413
5100,BURSILL ST,49.23701576612192,-123.04342889208303
7400,INVERNESS ST,49.23284515702166,-123.07980512058893
7000,MARGUERITE ST,49.22440777490817,-123.14511075232197
8400,FRENCH ST,49.21280032498826,-123.13907321587
1300,W 58TH AVE,49.21822079081446,-123.13009475172687
1400,W 55TH AVE,49.22077235529272,-123.13761752927223
6700,SELKIRK ST,49.20710606279102,-123.13334566296957
3800,SOPHIA ST,49.230699287575305,-123.09946196289492
4700,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
800,WOODLAND DRIVE,49.25616149370262,-123.07430357621334
100,LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
2000,W 43RD AVE,49.23280413347681,-123.17446699979811
100,W 16TH AVE,49.256704567911285,-123.10745141415488
4200,DUNBAR ST,49.2489066,-123.1850335
2700,W 24TH AVE,49.250136773854464,-123.12348446020493
2500,EDDINGTON DRIVE,49.24696276088483,-123.15595304003196
2700,W 11TH AVE,49.26278126382685,-123.20060620052341
1800,W 35TH AVE,49.240400244675655,-123.16535093031861
2800,YEW ST,49.25062300600435,-123.1558043313721
2000,W 48TH AVE,49.227353978722505,-123.12430368958432
400,W 23RD AVE,49.25076487953839,-123.12391852537706
